episode,score
633,-95.71198366874366
634,-187.6382172779804
635,-209.37944475062895
636,-66.70131625372863
637,-74.45926927782432
638,-127.11017127152246
639,-116.20015557405709
640,-184.0328384401749
641,-108.06064173831297
642,-278.34969773025125
643,-89.18772141502282
644,-397.1874559450264
645,-174.4289597603744
646,33.58551628812373
647,-43.08655131177752
648,-110.91701615768577
649,-272.98853700609493
650,-186.03230395564538
651,-82.00265771843615
652,-160.2538664869365
653,-153.29261676438978
654,-149.08163419518155
655,-220.67922041472542
656,19.479185106222687
657,-71.46030848800498
658,-150.6871784204768
659,-114.23363180282885
660,-171.63512716559995
661,-98.33449735259767
662,-156.99452387323
663,-119.48501697031855
664,-78.88512314238378
665,-148.18890310153634
666,-205.6235901288747
667,-92.19370160065907
668,-88.55077155447142
669,-117.9675820828479
670,-82.88891796421362
671,-89.61133009754604
672,-77.54314045600638
673,-95.9111901106755
674,-119.29902853284003
675,-62.8463146179692
676,-78.38773022200968
677,29.056285896388715
678,-83.36686888594247
679,-70.6111740186489
680,-104.55421065895037
681,-138.66774624108194
682,-143.3553957971304
683,-140.82119303006468
684,-83.13176026223186
685,-166.87607941763403
686,-226.1581165473308
687,-114.12296223922128
688,-131.78928255267112
689,-173.45316188025333
690,-74.4826693411011
691,-6.69477250219245
692,-119.6800128672964
693,-125.41916457770715
694,-101.70389979201303
695,-104.22953230770413
696,-240.4536199653242
697,-114.37750675441208
698,-108.95978302746822
699,-145.38042888290803
700,-122.18928908318158
701,-131.82746471992817
702,-292.74899978992346
703,-174.1864093161779
704,-144.49600794726106
705,-132.80256805498524
706,19.674247096095257
707,-146.85515047292827
708,-112.48776687771344
709,-30.163435272771395
710,-162.19706643936325
711,-53.61420183207173
712,-29.371093840585914
713,4.195506917024346
714,-125.89175226810096
715,-95.45955121947765
716,-107.34232146077314
717,-101.10238026097699
718,-56.43357058632189
719,-41.49368536388586
720,17.350987843793494
721,-160.04500510619147
722,-119.12232645154242
723,-92.9586184767275
724,-125.59302094549707
725,-209.97782001768388
726,-261.83856841278646
727,-123.05939578139923
728,-149.48091258884511
729,-130.88628087488587
730,-130.6775223159957
731,-40.18642352578529
732,-252.68872364277368
733,-138.9555453439292
734,-118.29330876204457
735,-132.31176432154007
736,-128.96285420351728
737,-104.69049543975919
738,-72.18650061219581
739,-63.85038457116891
740,-122.54379699891388
741,-123.92092660474475
742,-70.85200661810151
743,-123.30268104636406
744,-142.53334573807368
745,-35.341128592541295
746,-96.56740246032558
747,-94.59180590464581
748,-109.77113446456013
749,-129.64837533147167
750,-83.09595543160586
751,-131.62371790668223
752,-171.0205480165504
753,-74.87885958372864
754,-153.5935596782792
755,-132.3858979234504
756,-14.569212343136044
757,-81.04722297377126
758,-254.10946492337342
759,-65.15350967359186
760,-111.27772900671096
761,-364.342542282442
762,-327.56559790697156
763,-153.19356773665336
764,-107.75610253720617
765,-70.13202483253274
766,-109.94107832950567
767,-120.1537509029312
768,-118.99521801534968
769,-114.11317248305328
770,-67.39401970947335
771,-142.1112519906791
772,-210.43568811672483
773,-121.9844936681319
774,-14.778356448999375
775,-112.15343419173627
776,-103.26393035773364
777,-92.43231347094742
778,-127.54376736442569
779,-95.08757508820234
780,-122.9516691887387
781,-50.28201518139213
782,4.5024340270578875
783,-90.89259797861554
784,-225.24208694907446
785,-133.11522009322135
786,-90.2240351116906
787,-115.28403265425027
788,-172.81050319803194
789,-94.25090157330305
790,-111.3625104512974
791,-365.4428715788077
792,-127.23306398651695
793,6.6806354972191855
794,-113.60614583755529
795,-131.0523247518371
796,-219.69956255077454
797,-113.82500174391369
798,-79.91223641484385
799,-111.44723817671007
800,-146.8612953887013
801,-141.42222204294077
802,-33.23729091402508
803,-72.44145845010274
804,-109.26754472859314
805,-168.5595734061577
806,-138.56730709977774
807,-106.93986720649451
808,-83.92794032882769
809,-201.49677565527568
810,-108.03815065056614
811,-74.66705536284893
812,-119.86309480482637
813,-109.3542994237481
814,-65.92899596363878
815,-153.6138489425419
816,-42.906898760627186
817,-85.42487698424151
818,-129.26748938874152
819,-96.1457582844956
820,-15.221135250714482
821,-309.70493317509505
822,-113.42106432891826
823,-108.09306419695673
824,-32.66568658699336
825,-117.52861412498858
826,-105.94556798119108
827,-99.43736621241085
828,-168.30818659348034
829,-116.22043861941212
830,-71.09701512228318
831,-65.58839517827876
832,-87.08649693031123
833,-257.06089323410686
834,-115.4370355345622
835,-141.98622689287757
836,-334.6378227975823
837,-331.46095285752676
838,-85.3926703232019
839,-118.58803436140553
840,-256.5849966011391
841,-0.9042528932786382
842,-154.996602461031
843,-140.96527824024596
844,-117.35133435238839
845,-119.45482682492457
846,-107.59171145158842
847,-113.6037847671792
848,-87.07580672315605
849,-99.97426926267158
850,-107.01746680742353
851,-237.45135168748547
852,-76.61729263823494
853,-122.54720769874432
854,-84.65484354237597
855,-89.62827654759722
856,-117.37165338544779
857,-370.01555433480956
858,-61.193372942623064
859,-107.92300775898707
860,-144.73894318884942
861,-70.61241600171235
862,-111.48015448048334
863,-95.03285037153903
864,-133.87958104902404
865,-318.13337006223185
866,-107.76338581529322
867,-41.1856751713751
868,-48.81305132432401
869,-137.738509802591
870,-82.7482824308179
871,-93.95920746265304
872,-136.99029495888183
873,-144.67452265304638
874,-71.61308939821394
875,-91.93396982487444
876,-50.5764722335984
877,-88.34529127528855
878,-255.8921196004819
879,-57.91693831571101
880,-98.05181122710557
881,-117.04792939006464
882,-86.26879355724073
883,-38.84913151017619
884,-296.1789073198322
885,-82.27916920948768
886,-104.38056863732686
887,-197.36602611685964
888,-69.52112055652918
889,-164.224798637571
890,-113.07891570991666
891,-87.57581360789614
892,-107.42806409773324
893,-230.78960130468582
894,-226.23844241621362
895,-96.67901197359335
896,-107.05592439884559
897,-37.46425822311495
898,-73.42614384673709
899,-86.64686454714573
900,-90.43220946502389
901,-60.37501658342609
902,-104.8334223934084
903,-50.02308609911165
904,-81.97663816744806
905,-189.0701681360449
906,-110.4124498637122
907,-91.65543488165473
908,-121.62490295131957
